sp_id,product_id,seller_id,title,content,rating,customer_id,created_at
59357710,125240682,1,Cực kì hài lòng,"- Sản phẩm tốt, chất lượng, giao hàng nhanh, tư vấn rất nhiệt tình chu đáo, shipper cũng rất dễ thương, cám ơn shop nhiều lắm nhé.",5,11465255,1645255106
59357710,125240682,1,Cực kì hài lòng,Chua dung lên chưa biết nhưng túi to ma giao nhanh! Bọc kỹ mà rẻ lắm nhé lên mua nhá,5,18903153,1715347930
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm giống mô tả,nước xả mùi thơm dịu,giao hàng hơi lâu,đóng gói hàng cẩn thận",5,20967763,1634617834
59357710,125240682,1,Cực kì hài lòng,Hình ảnh mang tính chất minh họa nước xả vải thơm mình rất thích,5,24590790,1647489158
59357710,125240682,1,Cực kì hài lòng,"mình có so sánh giá rất kỹ trước khi mua sản phẩm này, mình thấy giá tiki rẻ, giao hàng nhanh, mình chủ yếu xài nước xả đặt mua tiki vì thấy chất lượng ổn",5,7609568,1625903425
59357710,125240682,1,Cực kì hài lòng,"Đóng gói cẩn thận shipper nhiệt tình vui vẻ, mùi hơi nồng nhưng phơi khô thì ổn",5,20122905,1638334807
59357710,125240682,1,Cực kì hài lòng,"sản phẩm chính hãng, tem mác rõ ràng, shop đóng gói cẩn thận, giao hàng siêu nhanh. Chất lượng tốt  giá cả phải chăng!!!",5,1024540,1650296775
59357710,125240682,1,Cực kì hài lòng,"sản phẩm tốt, rất đáng mua, shop đóng hói kỹ đóng cả 2 lớp giấy, thank shop rất nhiều ak, sẽ ủng hộ lần sau nữa nếu có cơ hội, ok,okokokokokkokookookooooooooooook koo ok",5,20201347,1619176389
59357710,125240682,1,Cực kì hài lòng,"Vừa đặt buổi tối hôm trước, sáng sớm hôm sau nhận được hàng ngay. 
Hàng đóng gói chắc chắn , cẩn thận.
Rất hài lòng khi đặt hàng trên Tiki",5,15685850,1633673766
59357710,125240682,1,Cực kì hài lòng,Ui giao hàng cực nhanh đặt tối hôm qua trưa hôm sau ship luôn r.mùi lưu hương lâu thơM lắm nhé.đóng gói cẩn thận.chắc chăn lm.cho 5* luôn 🥰,5,15211334,1638087937
59357710,125240682,1,Cực kì hài lòng,Giao hàng nhanh. Shipper thân thiện. Săn sale được túi khá to,5,9443755,1651658222
59357710,125240682,1,Cực kì hài lòng,"Hờn ghê ấy, tiki sale suốt làm mình muốn rỗng ví luôn. Cơ mà Tiki không sale nữa thì buồn. 
Sách mới, đẹp, giá rẻ. Bên GHN giao chán quá, hay bị rách thùng dù vận chuyển hàng nhẹ",5,259894,1611832827
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm được gói kĩ càng và shipper giao cũng nhanh chóng. Mình cám ơn và sẽ tiếp tục ủng hộ, xin cám ơn.",5,16754605,1656177701
59357710,125240682,1,Cực kì hài lòng,Loại này mới mình mua nhưng chưa dùng tới nhưng mình hy vọng là sẽ thơm lâu.,5,13547032,1637807839
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,1064154,1657642075
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,1064154,1657625329
59357710,125240682,1,Cực kì hài lòng,"giá tốt, hàng mới còn được tặng quà. bình thường Tiki giao nganh mà lần này đợi hơi lâu mới nhận đc hàng.",5,42298,1654054443
59357710,125240682,1,Cực kì hài lòng,"Mình mua 2 túi đợt sale còn cỡ 300 thui được tặng thêm chai nước rửa tay lun. Tiki đóng gói khá cẩn thận, hàng được quấn màng bọc tp xung quanh. Ổn áp cho 5? lun",5,7851002,1621487237
59357710,125240682,1,Cực kì hài lòng,Một trong hai mùi hương tốt nhất của Downy. Mua ở shop này giá rẻ hơn siêu thị 18%.,5,5997271,1670411984
59357710,125240682,1,Cực kì hài lòng,Ok,5,10939587,1646057339
59357710,125240682,1,Cực kì hài lòng,"Hàng chuẩn như quảng cáo. Đóng gói kỹ càng , hàng giao màu lẹ nhân viên giao hàng thân thiện dễ mến",5,9890807,1620639803
59357710,125240682,1,Cực kì hài lòng,"nước xả vải mùi thơm lắm, giao hàng nhanh, mua vào hôm khuyến mại giá rẻ còn được thêm quà tặng",5,1911926,1657336207
59357710,125240682,1,Cực kì hài lòng,"Chất lượng tốt, đóng gói đẹp, giao hàng nhanh lắm ạ",5,24893527,1723442999
59357710,125240682,1,Cực kì hài lòng,Cực kì hài lòng. Tiki giao nhanh. Mùi rất thơm. Giặt xong thơm nguyên nhà. Đã xài mua nhiều lần,5,5109963,1660497037
59357710,125240682,1,Cực kì hài lòng,"Hàng đúng mô tả, giao hàng nhanh",5,9627191,1661426768
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh. Sản phẩm tốt ạ 😊😊😊
Tuy nhiên gói hàng hơi sơ sài, may sao đến tay vẫn còn nguyên vẹn",5,17048805,1651141005
59357710,125240682,1,Cực kì hài lòng,"Giao hàng cực kì nhanh, mùi thơm mua nhieu lan rồi nên rất thích mùi hương này. Xin lỗi vì hình ảnh không liên quan lắm",5,26410732,1645070894
59357710,125240682,1,Cực kì hài lòng,Đặt hàng đêm hôm trước thì 9h hôm sau đã được nhận đơn. Dịch vụ của tiki miễn chê. Chất lượng thì mình chưa xài nên chưa bik,5,8437319,1634436915
59357710,125240682,1,Cực kì hài lòng,"Hàng giao nhanh, giá rẻ hơn mua chỗ khác 
Mùi hương thơm lâu , thích hợp sử dụng mùa mưa",5,5312530,1660224335
59357710,125240682,1,Cực kì hài lòng,Giao hàng siêu nhanh. Mình đặt chiều thứ 4 mà sáng thứ 5 đã ship. Trong khi dự kiến giao hàng vào thứ 6. Giá rẻ hơn mua ngoài siêu thị,5,7069478,1632380158
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, quấn lớp bao trắng xung quanh bảo vệ, k bể chảy, nhưng chắc do trời mưa nên hộp móp méo mềm xèo hết trơn🤣",5,9116647,1636856401
59357710,125240682,1,Cực kì hài lòng,dóng gói sản phẩm chắc chắn đã mua rất nhiều lần tại Shop sẽ ủng hộ Shop thường xuyên,5,20051321,1657699801
59357710,125240682,1,Cực kì hài lòng,hàng ok chất tốt đóng gói cẩn thận tận tình tuy rẻ hơn ở ngoài mấy đồng nhưng nghiện mua ol nên mua,5,20153563,1650477934
59357710,125240682,1,Cực kì hài lòng,"Nước xả rất thơm nha,thơm khắp cả khu,mua đợt Black Friday nên giá mềm",5,12469995,1669803772
59357710,125240682,1,Cực kì hài lòng,"giao hàng siêu nhanh. đóng gói hàng k ổn lắm, hoặc là do bên vận chuyển, thùng hàng móp và thủng, may nước xả k sao hết. được tặng thêm 2 cái  cốc nữa",5,14043080,1617770758
59357710,125240682,1,Cực kì hài lòng,quá rẻ luôn ạ...đóng gói kỹ càng dù hàng nặng ký nhưng không bị gì luôn dù giao xa...chất lượng đóng gói của tiki làm mình luôn yên tâm khi mua hàng,5,7240608,1619656518
59357710,125240682,1,Cực kì hài lòng,mua về để xả đồ cho em bé. mua lúc sale nên mua được giá tốt lại được tặng thêm 2 tô sứ nữa.,5,8512581,1650593994
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận",5,674822,1730555081
59357710,125240682,1,Cực kì hài lòng,,5,18811194,1713792192
59357710,125240682,1,Cực kì hài lòng,sp rẻ chất lượng,5,10558037,1625974606
59357710,125240682,1,Cực kì hài lòng,"Ship nhanh, hàng nặng và nhiều nhưng đóng gói rất cẩn thận và chắc chắn. Mùi cực kỳ đậm và thơm.",5,12568950,1648020112
59357710,125240682,1,Cực kì hài lòng,hình ảnh ko liên quan. giao hàng hơi lâu. về chất lượng thì chưa sài nên ko biết. nhưng mua hàng ở tiki thì ok lắm,5,7284211,1640611441
59357710,125240682,1,Cực kì hài lòng,sp tốt. chất lượng. hàng date mới và bọc vận chuyển rất cẩn thận. lần tớit se tiêp tục ủng hộ shop,5,20639491,1644548168
59357710,125240682,1,Cực kì hài lòng,Sản phẩm giống hình. Giao nhanh.,5,7526343,1615704453
59357710,125240682,1,Cực kì hài lòng,Downy là thương hiệu nước xả vải nổi tiếng hàng đầu thế giới đến từ nhãn hiệu P&G được thành lập ở Mỹ. Sản phẩm nước xả Downy có nhiều loại và các hương chủ đạo ...,5,16980918,1632803752
59357710,125240682,1,Cực kì hài lòng,Thơm,5,28465189,1669686437
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm tốt, đúng hàng của P&G, mà mua trên Tiki giá rẻ hơn ở siêu thị. Giao hàng cũng ok, tuy nhiên đóng gói không tốt lắm",5,486308,1630662305
59357710,125240682,1,Cực kì hài lòng,"Nước xả siêu thơm, lưu hương rất lâu. Nhà mình rất thích mùi này. Đặt hàng tiki giao nhanh và đóng gói rất cẩn thận. 5 sao ⭐⭐⭐⭐⭐",5,1807389,1660145128
59357710,125240682,1,Cực kì hài lòng,sp đúng y hình,5,10078548,1624685200
59357710,125240682,1,Cực kì hài lòng,"Thơm lưu hương lâu. Mặc cả này, chà chà vẫn thơm lắm. Chỉ cần 1 nắp cho máy giặt 7kg",5,687339,1613636492
59357710,125240682,1,Cực kì hài lòng,"Hàng đóng gói cẩn thận,date mới! Nhắn viên giao hàng nhiệt tình! Rất hài lòng , sẽ ủng hộ Tiki nữa!",5,6066176,1642224608
59357710,125240682,1,Cực kì hài lòng,"Giá tốt, giao nhanh, thơm quần áo.",5,15178546,1647959399
59357710,125240682,1,Cực kì hài lòng,"Nước xả vải mùi nước hoa rất thơm, dễ chịu. Trước giờ vẫn đang sử dụng loại này nay gặp dịp khuyến mãi nên mua túi lớn.",5,14345386,1624171818
59357710,125240682,1,Cực kì hài lòng,"Chất lượng Downy hông có gì bàn cải.
Tiki giao hàng ok, hông vấn đề gì",5,344438,1623074656
59357710,125240682,1,Cực kì hài lòng,mùi thơm rất dễ chịu,5,20638876,1615524196
59357710,125240682,1,Cực kì hài lòng,"Đóng gói cẩn thận, giao hàng ok",5,18276574,1647764835
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm đóng gói cẩn thận, giao hàng nhanh, mùi thơm lắm",5,14281842,1630326855
59357710,125240682,1,Hài lòng,"Giao hàng nhanh trong ngày, chưa sử dụng sản phẩm này chỉ thấy trong đánh giá nói ok",5,19124164,1652234175
59357710,125240682,1,Cực kì hài lòng,"hàng tốt chất lượng , đóng gói kỹ lưỡng , giá sản phẩm tốt , nhân viên giao hàng nhanh chóng và chuyên nghiệp .",5,10389494,1632548860
59357710,125240682,1,Cực kì hài lòng,"hàng tốt chất lượng , đóng gói kỹ lưỡng , giá sản phẩm tốt , nhân viên giao hàng nhanh chóng và chuyên nghiệp .",5,10389494,1632548712
59357710,125240682,1,Cực kì hài lòng,"Giao hàng siêu lâu. Mua hàng trong nước mà cứ nghĩ mua nước ngoài. Mất 12 ngày để giao từ HN vào Đăk lăk. Bt *** giao 5 ngày đã thấy lâu, đây giao hẳn 12 ngày.",5,18930959,1640357774
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, gói cẩn thận, rất hài lòng với sản phẩm được giao",5,9672997,1659845289
59357710,125240682,1,Cực kì hài lòng,"hương thơm rất thích, và lưu mùi hương lâu.hình ảnh mang tính chất nhận xu",5,18866555,1617925390
59357710,125240682,1,Cực kì hài lòng,Từ xưa giờ mình chỉ thích một hương nắng mai. Shop gói hàng cận thận. Và đúng mùi OK lắm sẽ ủng hộ tiếp lần sau.,5,22284637,1627636482
59357710,125240682,1,Cực kì hài lòng,mua ở tiki rẻ mà hàng hóa rất ok nên rất thích mua mà tiền ship thì rẻ nữa chứ mọi người nên mua nha,5,21952796,1637731957
59357710,125240682,1,Cực kì hài lòng,,5,11928167,1664531407
59357710,125240682,1,Cực kì hài lòng,"Thơm ạ
Tiki giao hàng nội thành siêu nhanh. Sáng đặt 2h chiều giao",5,25739677,1659943012
59357710,125240682,1,Cực kì hài lòng,"Tiki giao nhanh. Hàng đúng giới thiệu. Tiki uy tín.Nước xả thơm, lưu hương trên quần áo lâu. Downy chất lượng tốt. Mình sử dụng nước xả của hãng đã lâu năm.",5,11303781,1636705802
59357710,125240682,1,Cực kì hài lòng,"Giao nhanh
Thơm
Date xa",5,11395273,1650146266
59357710,125240682,1,Cực kì hài lòng,"Tiki giao hàng nhanh, đóng gói cẩn thận, sản phẩm chất lượng, thơm và giữ hương lau",5,6466081,1608475947
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh đóng gói kỹ
Mùi thơm nước hoa không quá nồng",5,1054644,1661364387
59357710,125240682,1,Cực kì hài lòng,,5,22025737,1623818195
